X,Y,Z
2.323232323232323,0.10126582278481013,-1.696951995496437
2.4242424242424243,0.10126582278481013,-1.6073876597325787
2.525252525252525,0.10126582278481013,-1.651270560068597
2.6262626262626263,0.10126582278481013,-3.1429434202029025
2.727272727272727,0.10126582278481013,-3.559885554350621
2.8282828282828283,0.10126582278481013,-3.905579596301367
2.929292929292929,0.10126582278481013,-4.627759528141211
3.0303030303030303,0.10126582278481013,-5.473555741228696
3.131313131313131,0.10126582278481013,-5.504657523279051
3.2323232323232323,0.10126582278481013,-6.341098677138847
3.3333333333333335,0.10126582278481013,-6.353199700825354
3.4343434343434343,0.10126582278481013,-7.215374450988121
3.5353535353535355,0.10126582278481013,-6.886312166120305
3.6363636363636362,0.10126582278481013,-7.961952746318455
3.7373737373737375,0.10126582278481013,-8.160085865708615
3.8383838383838382,0.10126582278481013,-8.11399065396908
3.9393939393939394,0.10126582278481013,-8.977671004232667
4.040404040404041,0.10126582278481013,-8.744444879196529
4.141414141414141,0.10126582278481013,-8.577248193140061
4.242424242424242,0.10126582278481013,-9.559719916789147
4.343434343434343,0.10126582278481013,-9.080881255572036
4.444444444444445,0.10126582278481013,-9.067540105395823
4.545454545454545,0.10126582278481013,-8.870730055284463
4.646464646464646,0.10126582278481013,-9.387139739402308
4.747474747474747,0.10126582278481013,-9.274796911426268
4.848484848484849,0.10126582278481013,-8.537677270819783
4.94949494949495,0.10126582278481013,-8.375259509929508
5.05050505050505,0.10126582278481013,-8.115622949342544
5.151515151515151,0.10126582278481013,-7.771712788177025
5.252525252525253,0.10126582278481013,-7.725435632958429
5.353535353535354,0.10126582278481013,-7.061174533315483
5.454545454545454,0.10126582278481013,-6.619010273067054
5.555555555555555,0.10126582278481013,-6.467261617002578
5.656565656565657,0.10126582278481013,-5.212724696186248
5.757575757575758,0.10126582278481013,-5.127049697942667
5.858585858585858,0.10126582278481013,-5.104549128354348
5.959595959595959,0.10126582278481013,-4.013525264768686
6.0606060606060606,0.10126582278481013,-3.9559190898173116
6.161616161616162,0.10126582278481013,-2.8745428438044516
6.262626262626262,0.10126582278481013,-2.208904952057708
6.363636363636363,0.10126582278481013,-2.2517507321770673
6.4646464646464645,0.10126582278481013,-1.1734422000677216
6.565656565656566,0.10126582278481013,-0.8079486995633484
6.666666666666667,0.10126582278481013,-0.1714138251131174
6.767676767676767,0.10126582278481013,0.6434485064587201
6.8686868686868685,0.10126582278481013,0.46769908863317206
6.96969696969697,0.10126582278481013,0.7525357959377001
7.070707070707071,0.10126582278481013,1.1157992098916096
7.171717171717171,0.10126582278481013,1.5050698661049364
7.2727272727272725,0.10126582278481013,2.0538374468277825
7.373737373737374,0.10126582278481013,2.4636598426693017
7.474747474747475,0.10126582278481013,2.6834502359682104
7.575757575757575,0.10126582278481013,3.0405248024059346
7.6767676767676765,0.10126582278481013,2.9394600376657753
7.777777777777778,0.10126582278481013,3.4650059067752412
7.878787878787879,0.10126582278481013,2.992549162692768
7.979797979797979,0.10126582278481013,3.8805232746233105
8.080808080808081,0.10126582278481013,3.194634396734294
8.181818181818182,0.10126582278481013,2.6430905795959476
8.282828282828282,0.10126582278481013,2.424512945812926
8.383838383838384,0.10126582278481013,2.6901804023953177
8.484848484848484,0.10126582278481013,2.2345105470091267
8.585858585858587,0.10126582278481013,2.2310900701611427
8.686868686868687,0.10126582278481013,1.8366213012079569
8.787878787878787,0.10126582278481013,1.3165518987644813
8.88888888888889,0.10126582278481013,0.6980200426638814
8.98989898989899,0.10126582278481013,0.08539151019788438
9.09090909090909,0.10126582278481013,-0.02770471580347325
9.191919191919192,0.10126582278481013,-0.08710502639638945
9.292929292929292,0.10126582278481013,-0.7418741731488241
9.393939393939394,0.10126582278481013,-1.6487086842365968
9.494949494949495,0.10126582278481013,-1.6936588358818436
9.595959595959595,0.10126582278481013,-2.097301507061817
9.696969696969697,0.10126582278481013,-2.936945414115408
9.797979797979798,0.10126582278481013,-3.0712060722686476
9.8989898989899,0.10126582278481013,-3.5272131348473263
10.0,0.10126582278481013,-4.29209463594954
0.0,0.20253164556962025,-1.0644138859603218
0.10101010101010101,0.20253164556962025,-0.5989451269661181
0.20202020202020202,0.20253164556962025,-0.05122766026856418
0.30303030303030304,0.20253164556962025,0.3121095459311624
0.40404040404040403,0.20253164556962025,-0.06935988498791412
0.5050505050505051,0.20253164556962025,0.38145813282538116
0.6060606060606061,0.20253164556962025,1.102420434747862
0.7070707070707071,0.20253164556962025,1.349114576611958
0.8080808080808081,0.20253164556962025,1.5546912385489318
0.9090909090909091,0.20253164556962025,2.7159834447483857
1.0101010101010102,0.20253164556962025,1.8434121958490874
1.1111111111111112,0.20253164556962025,2.074583253882541
1.2121212121212122,0.20253164556962025,2.030087103272514
1.3131313131313131,0.20253164556962025,1.8965481742424541
1.4141414141414141,0.20253164556962025,1.5107983915306347
1.5151515151515151,0.20253164556962025,1.6847278574278923
1.6161616161616161,0.20253164556962025,1.0253306195460024
1.7171717171717171,0.20253164556962025,0.9364836587650738
1.8181818181818181,0.20253164556962025,0.5648356466933532
1.9191919191919191,0.20253164556962025,0.3934332633966046
2.0202020202020203,0.20253164556962025,0.6806990192029971
2.121212121212121,0.20253164556962025,-0.9934570890714879
2.2222222222222223,0.20253164556962025,-0.6795692055962804
2.323232323232323,0.20253164556962025,-1.8492386893189892
2.4242424242424243,0.20253164556962025,-2.009709628097198
2.525252525252525,0.20253164556962025,-2.061583802914144
2.6262626262626263,0.20253164556962025,-2.9011163316296527
2.727272727272727,0.20253164556962025,-3.782338779054993
2.8282828282828283,0.20253164556962025,-4.213201015551461
2.929292929292929,0.20253164556962025,-4.329874908122222
3.0303030303030303,0.20253164556962025,-5.278267728277074
3.131313131313131,0.20253164556962025,-5.504790401581252
3.2323232323232323,0.20253164556962025,-6.046951378510324
3.3333333333333335,0.20253164556962025,-6.722776085224885
3.4343434343434343,0.20253164556962025,-6.32235010871398
3.5353535353535355,0.20253164556962025,-7.1813081237648335
3.6363636363636362,0.20253164556962025,-8.349224144250423
3.7373737373737375,0.20253164556962025,-8.017124132697528
3.8383838383838382,0.20253164556962025,-8.561501220120979
3.9393939393939394,0.20253164556962025,-8.353423705369645
4.040404040404041,0.20253164556962025,-9.047552272225946
4.141414141414141,0.20253164556962025,-8.997891510685381
4.242424242424242,0.20253164556962025,-8.917659809844347
4.343434343434343,0.20253164556962025,-8.8664954543259
4.444444444444445,0.20253164556962025,-9.494507659594232
4.545454545454545,0.20253164556962025,-9.194215850102374
4.646464646464646,0.20253164556962025,-9.14752311604828
4.747474747474747,0.20253164556962025,-9.064763933906775
4.848484848484849,0.20253164556962025,-8.156566921072184
4.94949494949495,0.20253164556962025,-8.3373463099381
5.05050505050505,0.20253164556962025,-8.566747121807877
5.151515151515151,0.20253164556962025,-7.6018787887297234
5.252525252525253,0.20253164556962025,-6.8908680640015465
5.353535353535354,0.20253164556962025,-6.832268984450428
5.454545454545454,0.20253164556962025,-7.179497483899089
5.555555555555555,0.20253164556962025,-6.4210477309467935
5.656565656565657,0.20253164556962025,-5.421681885643703
5.757575757575758,0.20253164556962025,-5.517620683943947
5.858585858585858,0.20253164556962025,-4.657231178574868
5.959595959595959,0.20253164556962025,-4.028623490807971
6.0606060606060606,0.20253164556962025,-3.9995501089102348
6.161616161616162,0.20253164556962025,-3.1939710024441004
6.262626262626262,0.20253164556962025,-3.601775892208496
6.363636363636363,0.20253164556962025,-2.3931426348170377
6.4646464646464645,0.20253164556962025,-1.6256993087369258
6.565656565656566,0.20253164556962025,-1.4005359203990448
6.666666666666667,0.20253164556962025,-0.02934881796862926
6.767676767676767,0.20253164556962025,-0.4619030888781267
6.8686868686868685,0.20253164556962025,0.2962573603491361
6.96969696969697,0.20253164556962025,0.8995797205894817
7.070707070707071,0.20253164556962025,1.6920584291526686
7.171717171717171,0.20253164556962025,1.1920271796268307
7.2727272727272725,0.20253164556962025,2.2955137336266076
7.373737373737374,0.20253164556962025,2.231317937445467
7.474747474747475,0.20253164556962025,2.1710074904002665
7.575757575757575,0.20253164556962025,2.794873320452198
7.6767676767676765,0.20253164556962025,2.858795792941916
7.777777777777778,0.20253164556962025,2.7128466891573924
7.878787878787879,0.20253164556962025,2.9581057385455725
7.979797979797979,0.20253164556962025,2.8161511832802386
8.080808080808081,0.20253164556962025,2.9111051628846374
8.181818181818182,0.20253164556962025,2.972605669697703
8.282828282828282,0.20253164556962025,3.099670280021799
8.383838383838384,0.20253164556962025,2.0572436336995485
8.484848484848484,0.20253164556962025,2.8303424378644455
8.585858585858587,0.20253164556962025,1.3265011747720628
8.686868686868687,0.20253164556962025,1.5512744329600763
8.787878787878787,0.20253164556962025,1.4244869844201649
8.88888888888889,0.20253164556962025,0.9538233644833768
8.98989898989899,0.20253164556962025,0.2787567151794139
9.09090909090909,0.20253164556962025,-0.02190789213176983
9.191919191919192,0.20253164556962025,-0.5488579630809188
9.292929292929292,0.20253164556962025,-1.0309042645209785
9.393939393939394,0.20253164556962025,-1.0590848850537022
9.494949494949495,0.20253164556962025,-1.668478956927172
9.595959595959595,0.20253164556962025,-2.441817935921107
9.696969696969697,0.20253164556962025,-2.4141991758288817
9.797979797979798,0.20253164556962025,-3.0289094955358786
9.8989898989899,0.20253164556962025,-3.2963949174713965
10.0,0.20253164556962025,-3.748084044820016
0.0,0.3037974683544304,-1.4339812538160432
0.10101010101010101,0.3037974683544304,-0.9621116819464177
0.20202020202020202,0.3037974683544304,-0.19206829137330342
0.30303030303030304,0.3037974683544304,0.12596619400427586
0.40404040404040403,0.3037974683544304,0.27191768416114015
0.5050505050505051,0.3037974683544304,0.6200952899306764
0.6060606060606061,0.3037974683544304,1.241744513151674
0.7070707070707071,0.3037974683544304,0.9171959399044058
0.8080808080808081,0.3037974683544304,1.4539602488071643
0.9090909090909091,0.3037974683544304,1.3800319935515124
1.0101010101010102,0.3037974683544304,1.4792287936329032
1.1111111111111112,0.3037974683544304,1.9288617775132448
1.2121212121212122,0.3037974683544304,1.8508813757582236
1.3131313131313131,0.3037974683544304,1.7997871926381017
1.4141414141414141,0.3037974683544304,1.848077664534945
1.5151515151515151,0.3037974683544304,1.312088385805082
1.6161616161616161,0.3037974683544304,1.3094666520551586
1.7171717171717171,0.3037974683544304,0.7623615029088063
1.8181818181818181,0.3037974683544304,0.6570609349237846
1.9191919191919191,0.3037974683544304,0.1818668592976283
2.0202020202020203,0.3037974683544304,-0.12870874981941455
2.121212121212121,0.3037974683544304,-0.39385818907252657
2.2222222222222223,0.3037974683544304,-1.2639936385837145
2.323232323232323,0.3037974683544304,-0.8637476284386373
2.4242424242424243,0.3037974683544304,-2.288026177070045
2.525252525252525,0.3037974683544304,-2.8618521978172264
2.6262626262626263,0.3037974683544304,-2.672816058165982
2.727272727272727,0.3037974683544304,-3.3112837632225887
2.8282828282828283,0.3037974683544304,-3.8905708445928644
2.929292929292929,0.3037974683544304,-4.413509108709451
3.0303030303030303,0.3037974683544304,-5.11990825375936
3.131313131313131,0.3037974683544304,-5.8846818349328665
3.2323232323232323,0.3037974683544304,-6.072371199435822
3.3333333333333335,0.3037974683544304,-6.753784951847976
3.4343434343434343,0.3037974683544304,-6.685453552763083
3.5353535353535355,0.3037974683544304,-7.417560944060665
3.6363636363636362,0.3037974683544304,-7.981301281381535
3.7373737373737375,0.3037974683544304,-8.152078416572168
3.8383838383838382,0.3037974683544304,-8.213047042958353
3.9393939393939394,0.3037974683544304,-8.744417738763834
4.040404040404041,0.3037974683544304,-9.015710960810233
4.141414141414141,0.3037974683544304,-8.843712292505014
4.242424242424242,0.3037974683544304,-8.944179552822526
4.343434343434343,0.3037974683544304,-9.223108873998914
4.444444444444445,0.3037974683544304,-9.217995332153125
4.545454545454545,0.3037974683544304,-8.965181142175153
4.646464646464646,0.3037974683544304,-9.380285971971574
4.747474747474747,0.3037974683544304,-9.232948390402736
4.848484848484849,0.3037974683544304,-8.846030221308565
4.94949494949495,0.3037974683544304,-8.470726258216462
5.05050505050505,0.3037974683544304,-8.047794555981392
5.151515151515151,0.3037974683544304,-7.3930807087146935
5.252525252525253,0.3037974683544304,-7.235607803770355
5.353535353535354,0.3037974683544304,-7.16332877872276
5.454545454545454,0.3037974683544304,-6.71160654673438
5.555555555555555,0.3037974683544304,-6.568468103543704
5.656565656565657,0.3037974683544304,-5.8097000713941735
5.757575757575758,0.3037974683544304,-5.405404502516925
5.858585858585858,0.3037974683544304,-4.71866943395408
5.959595959595959,0.3037974683544304,-4.546318736563432
6.0606060606060606,0.3037974683544304,-3.615114965933153
6.161616161616162,0.3037974683544304,-2.77821079264458
6.262626262626262,0.3037974683544304,-2.7364453985125587
6.363636363636363,0.3037974683544304,-2.0521405136627826
6.4646464646464645,0.3037974683544304,-1.441895445324564
6.565656565656566,0.3037974683544304,-1.2574096334961329
6.666666666666667,0.3037974683544304,-0.5740481757394427
6.767676767676767,0.3037974683544304,-0.16205847713946295
6.8686868686868685,0.3037974683544304,0.3145278260192725
6.96969696969697,0.3037974683544304,0.4761459182093566
7.070707070707071,0.3037974683544304,1.1063628976124111
7.171717171717171,0.3037974683544304,1.604155104948126
7.2727272727272725,0.3037974683544304,2.2075878332350327
7.373737373737374,0.3037974683544304,2.336563057458136
7.474747474747475,0.3037974683544304,2.9280038740443057
7.575757575757575,0.3037974683544304,2.239930643441618
7.6767676767676765,0.3037974683544304,2.8732532425880017
7.777777777777778,0.3037974683544304,2.760285189582115
7.878787878787879,0.3037974683544304,3.4076831321438013
7.979797979797979,0.3037974683544304,2.5053505499238167
8.080808080808081,0.3037974683544304,2.4450410379246272
8.181818181818182,0.3037974683544304,2.4191356070135543
8.282828282828282,0.3037974683544304,1.8179879958911713
8.383838383838384,0.3037974683544304,2.109629794798185
8.484848484848484,0.3037974683544304,1.8100443816827325
8.585858585858587,0.3037974683544304,1.814212600198715
8.686868686868687,0.3037974683544304,1.5668643999082044
8.787878787878787,0.3037974683544304,1.6897815671663636
8.88888888888889,0.3037974683544304,1.0457486260565034
8.98989898989899,0.3037974683544304,0.1963833705996477
9.09090909090909,0.3037974683544304,-0.31179810403378005
9.191919191919192,0.3037974683544304,-0.32248028078241975
9.292929292929292,0.3037974683544304,-1.3052913782607007
9.393939393939394,0.3037974683544304,-0.8055446947476489
9.494949494949495,0.3037974683544304,-1.448651717115036
9.595959595959595,0.3037974683544304,-2.3876056243371786
9.696969696969697,0.3037974683544304,-3.1971895991932056
9.797979797979798,0.3037974683544304,-2.700752169615142
9.8989898989899,0.3037974683544304,-3.5475806302659882
10.0,0.3037974683544304,-3.526368692282191
0.0,0.4050632911392405,-1.6771145042606483
0.10101010101010101,0.4050632911392405,-1.0056514408216688
0.20202020202020202,0.4050632911392405,-0.46458548810129435
0.30303030303030304,0.4050632911392405,-0.11073825300954053
0.40404040404040403,0.4050632911392405,0.058205212572678855
0.5050505050505051,0.4050632911392405,0.6701912985717013
0.6060606060606061,0.4050632911392405,0.42084059822189895
0.7070707070707071,0.4050632911392405,0.91987025084647
0.8080808080808081,0.4050632911392405,1.1802064695678438
0.9090909090909091,0.4050632911392405,1.4369436116474519
1.0101010101010102,0.4050632911392405,1.588957916950995
1.1111111111111112,0.4050632911392405,1.0832801076547973
1.2121212121212122,0.4050632911392405,0.9565429784001218
1.3131313131313131,0.4050632911392405,1.746278988826481
1.4141414141414141,0.4050632911392405,1.3587889269479654
1.5151515151515151,0.4050632911392405,0.8810556402521009
1.6161616161616161,0.4050632911392405,1.36894743800591
1.7171717171717171,0.4050632911392405,0.6895250456749171
1.8181818181818181,0.4050632911392405,0.7153767816487571
1.9191919191919191,0.4050632911392405,0.047036948613949144
2.0202020202020203,0.4050632911392405,0.2720295824573058
2.121212121212121,0.4050632911392405,-0.2268736223659732
2.2222222222222223,0.4050632911392405,-1.2654818556998495
2.323232323232323,0.4050632911392405,-1.3620658306975109
2.4242424242424243,0.4050632911392405,-1.943219741936047
2.525252525252525,0.4050632911392405,-2.225015847541563
2.6262626262626263,0.4050632911392405,-3.4341356115819304
2.727272727272727,0.4050632911392405,-3.4529292147676593
2.8282828282828283,0.4050632911392405,-3.8551082302584065
2.929292929292929,0.4050632911392405,-5.208811645927176
3.0303030303030303,0.4050632911392405,-5.534391602105605
3.131313131313131,0.4050632911392405,-6.274288829971859
3.2323232323232323,0.4050632911392405,-6.206791307162856
3.3333333333333335,0.4050632911392405,-6.350260672493549
3.4343434343434343,0.4050632911392405,-6.526562584077513
3.5353535353535355,0.4050632911392405,-7.335423934500564
3.6363636363636362,0.4050632911392405,-7.214905887520987
3.7373737373737375,0.4050632911392405,-8.426021509046903
3.8383838383838382,0.4050632911392405,-8.791769451134087
3.9393939393939394,0.4050632911392405,-8.524441547093256
4.040404040404041,0.4050632911392405,-8.57622622913221
4.141414141414141,0.4050632911392405,-8.840340793654871
4.242424242424242,0.4050632911392405,-9.544416156086749
4.343434343434343,0.4050632911392405,-8.998645900544405
4.444444444444445,0.4050632911392405,-9.364914520724941
4.545454545454545,0.4050632911392405,-8.728474612473015
4.646464646464646,0.4050632911392405,-8.729867227672427
4.747474747474747,0.4050632911392405,-8.98779296241686
4.848484848484849,0.4050632911392405,-8.682632781634405
4.94949494949495,0.4050632911392405,-8.626986195492854
5.05050505050505,0.4050632911392405,-8.068611216627064
5.151515151515151,0.4050632911392405,-7.4656930889038176
5.252525252525253,0.4050632911392405,-7.7144998621698395
5.353535353535354,0.4050632911392405,-6.900766002332209
5.454545454545454,0.4050632911392405,-6.813688901939641
5.555555555555555,0.4050632911392405,-6.467557758801999
5.656565656565657,0.4050632911392405,-5.812584075918
5.757575757575758,0.4050632911392405,-5.620971048488876
5.858585858585858,0.4050632911392405,-4.989199371763013
5.959595959595959,0.4050632911392405,-4.6817631438037335
6.0606060606060606,0.4050632911392405,-3.222815732412497
6.161616161616162,0.4050632911392405,-3.2860910866717763
6.262626262626262,0.4050632911392405,-2.9897784622703134
6.363636363636363,0.4050632911392405,-2.2018137556636077
6.4646464646464645,0.4050632911392405,-1.7930282011082856
6.565656565656566,0.4050632911392405,-1.3303153583969611
6.666666666666667,0.4050632911392405,-0.5999785420147744
6.767676767676767,0.4050632911392405,-0.09672526526098146
6.8686868686868685,0.4050632911392405,-0.046315411124432285
6.96969696969697,0.4050632911392405,0.34975279480035903
7.070707070707071,0.4050632911392405,0.8190089398369648
7.171717171717171,0.4050632911392405,0.5561104324851539
7.2727272727272725,0.4050632911392405,1.1004990467900297
7.373737373737374,0.4050632911392405,2.2340983078698664
7.474747474747475,0.4050632911392405,2.54488145373205
7.575757575757575,0.4050632911392405,2.1605660275333385
7.6767676767676765,0.4050632911392405,2.547228337485746
7.777777777777778,0.4050632911392405,2.5607193813197218
7.878787878787879,0.4050632911392405,3.43763638082042
7.979797979797979,0.4050632911392405,2.8499186229638536
8.080808080808081,0.4050632911392405,2.4295524259600736
8.181818181818182,0.4050632911392405,2.089775180921797
8.282828282828282,0.4050632911392405,1.7589150480395457
8.383838383838384,0.4050632911392405,2.123918379128274
8.484848484848484,0.4050632911392405,1.6177669378970452
8.585858585858587,0.4050632911392405,1.162102090680294
8.686868686868687,0.4050632911392405,1.104158251930656
8.787878787878787,0.4050632911392405,0.651549324510657
8.88888888888889,0.4050632911392405,1.1321776683087579
8.98989898989899,0.4050632911392405,0.5165765951227419
9.09090909090909,0.4050632911392405,-0.1440947215936544
9.191919191919192,0.4050632911392405,-0.10700683548044865
9.292929292929292,0.4050632911392405,-0.9480702987885498
9.393939393939394,0.4050632911392405,-1.6563518333725296
9.494949494949495,0.4050632911392405,-1.369436352189466
9.595959595959595,0.4050632911392405,-2.090137480636376
9.696969696969697,0.4050632911392405,-2.9807905280868003
9.797979797979798,0.4050632911392405,-3.1323115879766483
9.8989898989899,0.4050632911392405,-3.7268192654386434
10.0,0.4050632911392405,-4.24694272461563
0.0,0.5063291139240507,-0.9343907866337937
0.10101010101010101,0.5063291139240507,-0.2895015681477291
0.20202020202020202,0.5063291139240507,-0.9450409855431512
0.30303030303030304,0.5063291139240507,-0.037647220340994936
0.40404040404040403,0.5063291139240507,-0.10541478891557185
0.5050505050505051,0.5063291139240507,0.21287681730946378
0.6060606060606061,0.5063291139240507,0.41928299759870913
0.7070707070707071,0.5063291139240507,0.5407228353727243
0.8080808080808081,0.5063291139240507,0.9789175936146144
0.9090909090909091,0.5063291139240507,0.8380890438019992
1.0101010101010102,0.5063291139240507,1.2476517158585
1.1111111111111112,0.5063291139240507,1.1848125299134438
1.2121212121212122,0.5063291139240507,1.114475988678163
1.3131313131313131,0.5063291139240507,0.8523541835786128
1.4141414141414141,0.5063291139240507,0.8421356898294111
1.5151515151515151,0.5063291139240507,1.0849235052805553
1.6161616161616161,0.5063291139240507,0.8054443166525241
1.7171717171717171,0.5063291139240507,0.11421718663822522
1.8181818181818181,0.5063291139240507,0.14735056588790932
1.9191919191919191,0.5063291139240507,0.013625804436955796
2.0202020202020203,0.5063291139240507,-1.0780280617004276
2.121212121212121,0.5063291139240507,-0.8119138897419933
2.2222222222222223,0.5063291139240507,-1.5995648538896607
2.323232323232323,0.5063291139240507,-1.6791161195461688
2.4242424242424243,0.5063291139240507,-2.547724850297717
2.525252525252525,0.5063291139240507,-3.3426877257275134
2.6262626262626263,0.5063291139240507,-3.780969276211481
2.727272727272727,0.5063291139240507,-3.7737172160893726
2.8282828282828283,0.5063291139240507,-4.204590876744841
2.929292929292929,0.5063291139240507,-5.042167838693694
3.0303030303030303,0.5063291139240507,-5.056887240057063
3.131313131313131,0.5063291139240507,-6.20917528781658
3.2323232323232323,0.5063291139240507,-6.17315033211727
3.3333333333333335,0.5063291139240507,-6.935576688617693
3.4343434343434343,0.5063291139240507,-7.159418536973363
3.5353535353535355,0.5063291139240507,-7.310557479654851
3.6363636363636362,0.5063291139240507,-7.910154988298125
3.7373737373737375,0.5063291139240507,-8.058405313726993
3.8383838383838382,0.5063291139240507,-7.8937039479798905
3.9393939393939394,0.5063291139240507,-8.5809310759551
4.040404040404041,0.5063291139240507,-8.327695399179065
4.141414141414141,0.5063291139240507,-9.045039032626482
4.242424242424242,0.5063291139240507,-8.631367087096116
4.343434343434343,0.5063291139240507,-8.398093344330338
4.444444444444445,0.5063291139240507,-9.568334466981046
4.545454545454545,0.5063291139240507,-9.018473147753749
4.646464646464646,0.5063291139240507,-8.515701860185962
